Date,Close/Last
02/13/2020,40.49
02/12/2020,40.79
02/11/2020,40.57
02/10/2020,40.38
02/07/2020,40.32
02/06/2020,40.6
02/05/2020,40.38
02/04/2020,39.95
02/03/2020,39.27
01/31/2020,39.1
01/30/2020,39.81
01/29/2020,39.85
01/28/2020,39.79
01/27/2020,39.35
01/24/2020,40.33
01/23/2020,40.4
01/22/2020,40.52
01/21/2020,40.67
01/17/2020,41.08
01/16/2020,40.9
01/15/2020,40.7
01/14/2020,40.77
01/13/2020,40.91
01/10/2020,40.81
01/09/2020,40.94
01/08/2020,40.77
01/07/2020,40.57
01/06/2020,40.8
01/03/2020,40.73
01/02/2020,41.26
12/31/2019,40.79
12/30/2019,40.59
12/27/2019,40.93
12/26/2019,40.79
12/24/2019,40.55
12/23/2019,40.62
12/20/2019,40.61
12/19/2019,40.51
12/18/2019,40.52
12/17/2019,40.67
12/16/2019,40.91
12/13/2019,40.5
12/12/2019,40.29
12/11/2019,39.93
12/10/2019,39.6
12/09/2019,39.5
12/06/2019,39.78
12/05/2019,39.54
12/04/2019,39.58
12/03/2019,39.2
12/02/2019,39.24
11/29/2019,39.72
11/27/2019,39.8
11/26/2019,39.8
11/25/2019,39.77
11/22/2019,39.64
11/21/2019,39.69
11/20/2019,39.63
11/19/2019,39.87
11/18/2019,39.91
11/15/2019,39.92
11/14/2019,39.63
11/13/2019,39.64
11/12/2019,39.75
11/11/2019,39.76
11/08/2019,39.77
11/07/2019,39.77
11/06/2019,39.67
11/05/2019,39.61
11/04/2019,39.65
11/01/2019,39.42
10/31/2019,39.17
10/30/2019,39.27
10/29/2019,39.07
10/28/2019,39.1
10/25/2019,39
10/24/2019,39.04
10/23/2019,39.03
10/22/2019,38.78
10/21/2019,39
10/18/2019,38.83
10/17/2019,38.77
10/16/2019,38.68
10/15/2019,38.61
10/14/2019,38.1
10/11/2019,38.11
10/10/2019,37.35
10/09/2019,36.98
10/08/2019,36.55
10/07/2019,36.95
10/04/2019,36.94
10/03/2019,36.65
10/02/2019,36.38
10/01/2019,37.33
09/30/2019,37.74
09/27/2019,37.5
09/26/2019,37.57
09/25/2019,37.38
09/24/2019,37.62
09/23/2019,37.77
09/20/2019,37.96
09/19/2019,38.04
09/18/2019,37.91
09/17/2019,37.92
09/16/2019,37.67
09/13/2019,38.14
09/12/2019,38.04
09/11/2019,37.68
09/10/2019,37.53
09/09/2019,37.49
09/06/2019,37.36
09/05/2019,37.34
09/04/2019,37.03
09/03/2019,36.5
08/30/2019,36.66
08/29/2019,36.67
08/28/2019,36.19
08/27/2019,36.2
08/26/2019,36.19
08/23/2019,35.83
08/22/2019,36.38
08/21/2019,36.51
08/20/2019,36.03
08/19/2019,36.18
08/16/2019,35.88
08/15/2019,35.46
08/14/2019,35.46
08/13/2019,36.56
08/12/2019,36.13
08/09/2019,36.42
08/08/2019,36.61
08/07/2019,36.28
08/06/2019,36.03
08/05/2019,35.86
08/02/2019,36.55
08/01/2019,36.99
07/31/2019,37.15
07/30/2019,37.46
07/29/2019,38.16
07/26/2019,38.09
07/25/2019,37.96
07/24/2019,38.36
07/23/2019,38.35
07/22/2019,38.01
07/19/2019,37.88
07/18/2019,38.18
07/17/2019,38.11
07/16/2019,38.25
07/15/2019,38.32
07/12/2019,38.28
07/11/2019,38.27
07/10/2019,38.3
07/09/2019,38.23
07/08/2019,38.31
07/05/2019,38.51
07/03/2019,38.79
07/02/2019,38.47
07/01/2019,38.34
06/28/2019,38.3
06/27/2019,38
06/26/2019,37.93
06/25/2019,37.86
06/24/2019,38.13
06/21/2019,38.07
06/20/2019,38.89
06/19/2019,38.51
06/18/2019,38.34
06/17/2019,37.62
06/14/2019,37.61
06/13/2019,37.9
06/12/2019,37.86
06/11/2019,38.16
06/10/2019,37.93
06/07/2019,37.92
06/06/2019,37.32
06/05/2019,37.19
06/04/2019,37.25
06/03/2019,36.59
05/31/2019,36.29
05/30/2019,36.68
05/29/2019,36.5
05/28/2019,36.85
05/24/2019,37.28
05/23/2019,36.82
05/22/2019,37.27
05/21/2019,37.37
05/20/2019,37.15
05/17/2019,37.56
05/16/2019,37.74
05/15/2019,37.31
05/14/2019,37.05
05/13/2019,36.69
05/10/2019,37.52
05/09/2019,37.28
05/08/2019,37.44
05/07/2019,37.19
05/06/2019,38.11
05/03/2019,38.44
05/02/2019,38.1
05/01/2019,38.26
04/30/2019,38.55
04/29/2019,38.21
04/26/2019,37.99
04/25/2019,37.95
04/24/2019,37.99
04/23/2019,38.28
04/22/2019,38.31
04/18/2019,38.31
04/17/2019,38.29
04/16/2019,37.98
04/15/2019,37.95
04/12/2019,37.94
04/11/2019,37.64
04/10/2019,37.59
04/09/2019,37.42
04/08/2019,37.63
04/05/2019,37.61
04/04/2019,37.58
04/03/2019,37.52
04/02/2019,37.13
04/01/2019,37.01
03/29/2019,36.58
03/28/2019,36.32
03/27/2019,36.43
03/26/2019,36.33
03/25/2019,36.26
03/22/2019,36.19
03/21/2019,37.32
03/20/2019,37.47
03/19/2019,37.46
03/18/2019,37.34
03/15/2019,37.18
03/14/2019,36.74
03/13/2019,36.66
03/12/2019,36.25
03/11/2019,36.26
03/08/2019,36.01
03/07/2019,35.87
03/06/2019,36.48
03/05/2019,36.56
03/04/2019,36.53
03/01/2019,36.69
02/28/2019,36.43
02/27/2019,36.25
02/26/2019,36.42
02/25/2019,36.14
02/22/2019,36.06
02/21/2019,35.92
02/20/2019,35.95
02/19/2019,35.8
02/15/2019,35.65
02/14/2019,35.03
02/13/2019,35.14
02/12/2019,35.14
02/11/2019,34.7
02/08/2019,34.72
02/07/2019,34.86
02/06/2019,35.49
02/05/2019,35.64
02/04/2019,35.31
02/01/2019,35.33
01/31/2019,35.25
01/30/2019,35.33
01/29/2019,35.06
01/28/2019,34.9
01/25/2019,34.97
01/24/2019,34.43
01/23/2019,34.4
01/22/2019,34.18
01/18/2019,34.6
01/17/2019,34.1
01/16/2019,34.04
01/15/2019,34.07
01/14/2019,34.03
01/11/2019,34.15
01/10/2019,34.44
01/09/2019,34.47
01/08/2019,34.03
01/07/2019,33.81
01/04/2019,33.78
01/03/2019,32.68
01/02/2019,33.12
12/31/2018,33.27
12/28/2018,33.13
12/27/2018,32.98
12/26/2018,32.96
12/24/2018,32.08
12/21/2018,32.66
12/20/2018,33.24
12/19/2018,33.4
12/18/2018,33.68
12/17/2018,33.61
12/14/2018,33.84
12/13/2018,34.34
12/12/2018,34.36
12/11/2018,33.7
12/10/2018,33.63
12/07/2018,33.76
12/06/2018,34.17
12/04/2018,34.63
12/03/2018,35.54
11/30/2018,35.08
11/29/2018,35.26
11/28/2018,35.41
11/27/2018,34.87
11/26/2018,35.04
11/23/2018,34.52
11/21/2018,34.85
11/20/2018,34.4
11/19/2018,35.08
11/16/2018,35.42
11/15/2018,35.45
11/14/2018,35.26
11/13/2018,35.15
11/12/2018,34.87
11/09/2018,35.67
11/08/2018,35.73
11/07/2018,36.29
11/06/2018,35.82
11/05/2018,35.7
11/02/2018,35.69
11/01/2018,35.62
10/31/2018,35.14
10/30/2018,34.88
10/29/2018,34.69
10/26/2018,34.73
10/25/2018,34.91
10/24/2018,34.38
10/23/2018,35.37
10/22/2018,35.58
10/19/2018,35.91
10/18/2018,35.63
10/17/2018,36.35
10/16/2018,36.75
10/15/2018,36.13
10/12/2018,36.02
10/11/2018,36.01
10/10/2018,36.35
10/09/2018,37.1
10/08/2018,37.08
10/05/2018,37.4
10/04/2018,37.72
10/03/2018,38.16
10/02/2018,37.98
10/01/2018,38.29
09/28/2018,38.27
09/27/2018,38.89
09/26/2018,39.07
09/25/2018,39.04
09/24/2018,38.89
09/21/2018,39.08
09/20/2018,39.05
09/19/2018,38.25
09/18/2018,38.11
09/17/2018,37.88
09/14/2018,37.77
09/13/2018,37.92
09/12/2018,37.48
09/11/2018,37.39
09/10/2018,37.35
09/07/2018,36.93
09/06/2018,37.33
09/05/2018,37.52
09/04/2018,37.87
08/31/2018,38.28
08/30/2018,38.83
08/29/2018,39.34
08/28/2018,39.19
08/27/2018,39.27
08/24/2018,38.73
08/23/2018,38.32
08/22/2018,38.58
08/21/2018,38.35
08/20/2018,37.81
08/17/2018,37.55
08/16/2018,37.26
08/15/2018,37
08/14/2018,37.75
08/13/2018,37.73
08/10/2018,37.92
08/09/2018,39.12
08/08/2018,39.36
08/07/2018,39.48
08/06/2018,39.1
08/03/2018,39.23
08/02/2018,39.29
08/01/2018,39.72
07/31/2018,40
07/30/2018,39.84
07/27/2018,39.77
07/26/2018,39.6
07/25/2018,39.85
07/24/2018,39.49
07/23/2018,39.3
07/20/2018,39.33
07/19/2018,39.15
07/18/2018,39.37
07/17/2018,39.23
07/16/2018,39.27
07/13/2018,39.18
07/12/2018,39.07
07/11/2018,38.77
07/10/2018,39.59
07/09/2018,39.52
07/06/2018,39.32
07/05/2018,39.09
07/03/2018,38.37
07/02/2018,38.15
06/29/2018,38.33
06/28/2018,37.88
06/27/2018,37.82
06/26/2018,38.2
06/25/2018,38.31
06/22/2018,38.82
06/21/2018,38.3
06/20/2018,38.69
06/19/2018,38.78
06/18/2018,39.14
06/15/2018,39.65
06/14/2018,40.65
06/13/2018,40.61
06/12/2018,40.48
06/11/2018,40.78
06/08/2018,40.28
06/07/2018,40.21
06/06/2018,40.56
06/05/2018,40.09
06/04/2018,40.2
06/01/2018,39.99
05/31/2018,39.61
05/30/2018,39.83
05/29/2018,39
05/25/2018,40.45
05/24/2018,40.9
05/23/2018,41.03
05/22/2018,41.67
05/21/2018,41.63
05/18/2018,41.44
05/17/2018,41.59
05/16/2018,41.45
05/15/2018,41.52
05/14/2018,41.85
05/11/2018,41.84
05/10/2018,41.87
05/09/2018,41.58
05/08/2018,41.43
05/07/2018,41.64
05/04/2018,41.6
05/03/2018,41.53
05/02/2018,41.44
05/01/2018,41.37
04/30/2018,41.6
04/27/2018,41.69
04/26/2018,41.58
04/25/2018,41.5
04/24/2018,41.55
04/23/2018,41.77
04/20/2018,41.79
04/19/2018,41.91
04/18/2018,42.07
04/17/2018,41.93
04/16/2018,41.52
04/13/2018,41.36
04/12/2018,41.32
04/11/2018,41.07
04/10/2018,41.29
04/09/2018,40.85
04/06/2018,40.45
04/05/2018,40.7
04/04/2018,40.25
04/03/2018,40.09
04/02/2018,39.66
03/29/2018,40.27
03/28/2018,39.78
03/27/2018,39.53
03/26/2018,40.04
03/23/2018,39.21
03/22/2018,39.68
03/21/2018,40.55
03/20/2018,40.65
03/19/2018,40.71
03/16/2018,41
03/15/2018,40.9
03/14/2018,40.87
03/13/2018,40.75
03/12/2018,41.09
03/09/2018,41.04
03/08/2018,40.9
03/07/2018,40.87
03/06/2018,40.63
03/05/2018,40.44
03/02/2018,40.16
03/01/2018,40.18
02/28/2018,40.55
02/27/2018,40.94
02/26/2018,41.68
02/23/2018,41.34
02/22/2018,41.05
02/21/2018,40.75
02/20/2018,41.05
02/16/2018,41.42
02/15/2018,41.34
02/14/2018,41.07
02/13/2018,40.34
02/12/2018,40.46
02/09/2018,39.91
02/08/2018,39.79
02/07/2018,41
02/06/2018,41.81
02/05/2018,40.66
02/02/2018,42.45
02/01/2018,43.56
01/31/2018,43.54
01/30/2018,43.47
01/29/2018,43.84
01/26/2018,44.21
01/25/2018,43.8
01/24/2018,43.97
01/23/2018,43.9
01/22/2018,43.79
01/19/2018,43.42
01/18/2018,43.09
01/17/2018,43.03
01/16/2018,42.87
01/12/2018,42.76
01/11/2018,42.17
01/10/2018,41.91
01/09/2018,42.06
01/08/2018,42.03
01/05/2018,42.2
01/04/2018,41.78
01/03/2018,41.05
01/02/2018,40.89
12/29/2017,40.71
12/28/2017,40.86
12/27/2017,40.94
12/26/2017,40.99
12/22/2017,40.95
12/21/2017,41.04
12/20/2017,40.94
12/19/2017,41.19
12/18/2017,41.25
12/15/2017,40.7
12/14/2017,40.69
12/13/2017,41.08
12/12/2017,41.1
12/11/2017,41.17
12/08/2017,41.2
12/07/2017,40.98
12/06/2017,40.83
12/05/2017,40.96
12/04/2017,41.15
12/01/2017,41.07
11/30/2017,41.39
11/29/2017,41.41
11/28/2017,41.54
11/27/2017,41.31
11/24/2017,41.57
11/22/2017,40.98
11/21/2017,40.94
11/20/2017,40.67
11/17/2017,40.75
11/16/2017,40.93
11/15/2017,40.69
11/14/2017,40.82
11/13/2017,40.65
11/10/2017,40.82
11/09/2017,40.92
11/08/2017,41.28
11/07/2017,41.25
11/06/2017,41.64
11/03/2017,41.66
11/02/2017,41.89
11/01/2017,41.77
10/31/2017,41.65
10/30/2017,41.44
10/27/2017,41.2
10/26/2017,41.28
10/25/2017,41.24
10/24/2017,41.29
10/23/2017,41.11
10/20/2017,41.29
10/19/2017,41.51
10/18/2017,41.5
10/17/2017,41.29
10/16/2017,41.38
10/13/2017,41.45
10/12/2017,41.48
10/11/2017,41.6
10/10/2017,41.48
10/09/2017,41.1
10/06/2017,41.16
10/05/2017,41.15
10/04/2017,41.05
10/03/2017,41.24
10/02/2017,41.13
09/29/2017,41.25
09/28/2017,40.8
09/27/2017,40.66
09/26/2017,40.54
09/25/2017,40.72
09/22/2017,41.1
09/21/2017,41.06
09/20/2017,40.99
09/19/2017,41.13
09/18/2017,40.97
09/15/2017,40.84
09/14/2017,40.93
09/13/2017,40.78
09/12/2017,40.96
09/11/2017,40.79
09/08/2017,40.37
09/07/2017,40.4
09/06/2017,40.05
09/05/2017,39.55
09/01/2017,39.88
08/31/2017,39.77
08/30/2017,39.54
08/29/2017,39.71
08/28/2017,39.9
08/25/2017,39.95
08/24/2017,39.62
08/23/2017,39.66
08/22/2017,39.68
08/21/2017,39.37
08/18/2017,39.45
08/17/2017,39.29
08/16/2017,39.83
08/15/2017,39.66
08/14/2017,39.62
08/11/2017,39.21
08/10/2017,39.21
08/09/2017,39.85
08/08/2017,40.1
08/07/2017,40.29
08/04/2017,40.3
08/03/2017,40.09
08/02/2017,39.98
08/01/2017,39.97
07/31/2017,39.72
07/28/2017,39.72
07/27/2017,39.61
07/26/2017,39.7
07/25/2017,39.42
07/24/2017,39.29
07/21/2017,39.33
07/20/2017,39.61
07/19/2017,39.34
07/18/2017,39.22
07/17/2017,39.29
07/14/2017,39.46
07/13/2017,39.24
07/12/2017,39.11
07/11/2017,38.83
07/10/2017,38.65
07/07/2017,38.56
07/06/2017,38.39
07/05/2017,38.54
07/03/2017,38.55
06/30/2017,38.47
06/29/2017,38.62
06/28/2017,39.28
06/27/2017,38.89
06/26/2017,38.79
06/23/2017,38.64
06/22/2017,38.54
06/21/2017,38.59
06/20/2017,38.57
06/19/2017,38.96
06/16/2017,38.74
06/15/2017,38.99
06/14/2017,39.55
06/13/2017,39.59
06/12/2017,39.29
06/09/2017,39.62
06/08/2017,39.65
06/07/2017,39.64
06/06/2017,39.62
06/05/2017,39.88
06/02/2017,40.18
06/01/2017,39.73
05/31/2017,39.54
05/30/2017,39.35
05/26/2017,39.46
05/25/2017,39.64
05/24/2017,39.73
05/23/2017,39.72
05/22/2017,39.7
05/19/2017,39.65
05/18/2017,39.09
05/17/2017,39.07
05/16/2017,39.79
05/15/2017,39.37
05/12/2017,39.1
05/11/2017,38.75
05/10/2017,38.94
05/09/2017,38.87
05/08/2017,39.08
05/05/2017,39.69
05/04/2017,39.06
05/03/2017,38.24
05/02/2017,38.3
05/01/2017,38.04
04/28/2017,37.83
04/27/2017,37.84
04/26/2017,37.91
04/25/2017,38.25
04/24/2017,37.96
04/21/2017,35.96
04/20/2017,35.91
04/19/2017,35.55
04/18/2017,35.59
04/17/2017,35.83
04/13/2017,35.62
04/12/2017,35.93
04/11/2017,35.95
04/10/2017,35.87
04/07/2017,36.1
04/06/2017,36.12
04/05/2017,35.98
04/04/2017,36.25
04/03/2017,36.22
03/31/2017,36.35
03/30/2017,36.19
03/29/2017,36.45
03/28/2017,36.54
03/27/2017,36.37
03/24/2017,36.15
03/23/2017,36.07
03/22/2017,35.99
03/21/2017,35.9
03/20/2017,35.89
03/17/2017,35.99
03/16/2017,36.09
03/15/2017,35.66
03/14/2017,35.16
03/13/2017,35.54
03/10/2017,35.53
03/09/2017,35.16
03/08/2017,34.69
03/07/2017,34.83
03/06/2017,34.96
03/03/2017,35.14
03/02/2017,34.6
03/01/2017,34.76
02/28/2017,34.19
02/27/2017,34.19
02/24/2017,34.08
02/23/2017,34.35
02/22/2017,34.34
02/21/2017,34.31
02/17/2017,34.25
02/16/2017,34.42
02/15/2017,34.28
02/14/2017,34.14
02/13/2017,34.04
02/10/2017,33.9
02/09/2017,33.98
02/08/2017,33.69
02/07/2017,33.71
02/06/2017,33.85
02/03/2017,34.34
02/02/2017,34.15
02/01/2017,34.12
01/31/2017,34.02
01/30/2017,34
01/27/2017,34.33
01/26/2017,34.39
01/25/2017,34.78
01/24/2017,34.35
01/23/2017,34.26
01/20/2017,34.28
01/19/2017,33.97
01/18/2017,34.1
01/17/2017,34.15
01/13/2017,34.23
01/12/2017,34.06
01/11/2017,34.03
01/10/2017,33.85
01/09/2017,33.95
01/06/2017,33.97
01/05/2017,34.1
01/04/2017,33.76
01/03/2017,33.53
12/30/2016,33.46
12/29/2016,33.21
12/28/2016,32.99
12/27/2016,33.22
12/23/2016,33.18
12/22/2016,33.07
12/21/2016,33.09
12/20/2016,33.01
12/19/2016,32.81
12/16/2016,32.91
12/15/2016,32.92
12/14/2016,32.88
12/13/2016,33.41
12/12/2016,33
12/09/2016,32.96
12/08/2016,32.95
12/07/2016,33.07
12/06/2016,32.52
12/05/2016,32
12/02/2016,31.29
12/01/2016,31.31
11/30/2016,31.38
11/29/2016,31.43
11/28/2016,31.08
11/25/2016,31.44
11/23/2016,31.22
11/22/2016,31.56
11/21/2016,31.46
11/18/2016,31.15
11/17/2016,31.55
11/16/2016,31.45
11/15/2016,31.93
11/14/2016,31.79
11/11/2016,32.03
11/10/2016,32.35
11/09/2016,32.47
11/08/2016,32.5
11/07/2016,32.34
11/04/2016,31.78
11/03/2016,32.05
11/02/2016,32.15
11/01/2016,32.39
10/31/2016,32.57
10/28/2016,32.65
10/27/2016,32.61
10/26/2016,32.56
10/25/2016,32.67
10/24/2016,32.69
10/21/2016,32.58
10/20/2016,32.68
10/19/2016,32.56
10/18/2016,32.5
10/17/2016,32.16
10/14/2016,32.21
10/13/2016,32.04
10/12/2016,32.24
10/11/2016,32.4
10/10/2016,32.8
10/07/2016,32.64
10/06/2016,32.86
10/05/2016,32.96
10/04/2016,32.7
10/03/2016,32.64
09/30/2016,32.76
09/29/2016,32.24
09/28/2016,32.82
09/27/2016,32.48
09/26/2016,32.5
09/23/2016,32.95
09/22/2016,33.14
09/21/2016,32.59
09/20/2016,32.11
09/19/2016,32.07
09/16/2016,31.82
09/15/2016,32.62
09/14/2016,32.42
09/13/2016,32.57
09/12/2016,33.32
09/09/2016,33.08
09/08/2016,33.81
09/07/2016,33.79
09/06/2016,33.71
09/02/2016,33.5
09/01/2016,33.03
08/31/2016,32.85
08/30/2016,32.88
08/29/2016,32.77
08/26/2016,32.67
08/25/2016,32.74
08/24/2016,32.9
08/23/2016,32.89
08/22/2016,32.71
08/19/2016,32.79
08/18/2016,33.1
08/17/2016,32.98
08/16/2016,33.08
08/15/2016,33.145
08/12/2016,33.06
08/11/2016,33.05
08/10/2016,32.82
08/09/2016,32.66
08/08/2016,32.2
08/05/2016,32.07
08/04/2016,31.8
08/03/2016,31.73
08/02/2016,31.8
08/01/2016,32.14
07/29/2016,32.565
07/28/2016,32.2
07/27/2016,32.18
07/26/2016,31.9
07/25/2016,31.74
07/22/2016,31.75
07/21/2016,31.71
07/20/2016,31.73
07/19/2016,31.45
07/18/2016,31.75
07/15/2016,31.86
07/14/2016,32.01
07/13/2016,31.62
07/12/2016,31.53
07/11/2016,30.91
07/08/2016,30.49
07/07/2016,29.88
07/06/2016,30.11
07/05/2016,30.2
07/01/2016,31.14
06/30/2016,31.17
06/29/2016,30.51
06/28/2016,29.95
06/27/2016,29.18
06/24/2016,29.86
06/23/2016,33.82
06/22/2016,32.66
06/21/2016,32.6
06/20/2016,32.2
06/17/2016,31.5
06/16/2016,31.99
06/15/2016,31.69
06/14/2016,31.44
06/13/2016,32.02
06/10/2016,32.6
06/09/2016,33.8
06/08/2016,34.3
06/07/2016,34.28
06/06/2016,33.99
06/03/2016,33.92
06/02/2016,33.87
06/01/2016,33.85
05/31/2016,33.89
05/27/2016,34.08
05/26/2016,34.12
05/25/2016,33.9
05/24/2016,33.4
05/23/2016,32.71
05/20/2016,32.89
05/19/2016,32.54
05/18/2016,32.77
05/17/2016,32.73
05/16/2016,33.16
05/13/2016,32.79
05/12/2016,33.14
05/11/2016,33.29
05/10/2016,33.59
05/09/2016,33.2
05/06/2016,33.23
05/05/2016,33.01
05/04/2016,33.2
05/03/2016,33.66
05/02/2016,34.38
04/29/2016,34.1
04/28/2016,34.38
04/27/2016,34.75
04/26/2016,34.51
04/25/2016,34.4
04/22/2016,34.54
04/21/2016,34.68
04/20/2016,34.71
04/19/2016,34.58
04/18/2016,33.91
04/15/2016,33.58
04/14/2016,33.57
04/13/2016,33.44
04/12/2016,32.82
04/11/2016,32.4
04/08/2016,32.33
04/07/2016,31.73
04/06/2016,32.44
04/05/2016,32.01
04/04/2016,32.8
04/01/2016,32.88
03/31/2016,33.23
03/30/2016,33.55
03/29/2016,33.2
03/28/2016,32.77
03/24/2016,32.7
03/23/2016,33.04
03/22/2016,33.4
03/21/2016,33.51
03/18/2016,33.62
03/17/2016,33.66
03/16/2016,33.68
03/15/2016,33.28
03/14/2016,33.48
03/11/2016,33.56
03/10/2016,32.44
03/09/2016,32.37
03/08/2016,32.23
03/07/2016,32.48
03/04/2016,32.55
03/03/2016,32.36
03/02/2016,32.07
03/01/2016,31.89
02/29/2016,30.94
02/26/2016,31.14
02/25/2016,31.16
02/24/2016,30.76
02/23/2016,31
02/22/2016,31.57
02/19/2016,31.18
02/18/2016,31.29
02/17/2016,31.56
02/16/2016,30.88
02/12/2016,30.32
02/11/2016,29.92
02/10/2016,30.38
02/09/2016,30.26
02/08/2016,30.56
02/05/2016,31.27
02/04/2016,31.8
02/03/2016,31.66
02/02/2016,31.23
02/01/2016,32.19
01/29/2016,32.33
01/28/2016,31.93
01/27/2016,31.95
01/26/2016,32.21
01/25/2016,31.515
01/22/2016,31.96
01/21/2016,31.17
01/20/2016,30.85
01/19/2016,31.52
01/15/2016,31.26
01/14/2016,32.33
01/13/2016,31.94
01/12/2016,32.62
01/11/2016,32.22
01/08/2016,32.04
01/07/2016,32.37
01/06/2016,32.83
01/05/2016,33.4
01/04/2016,33.7
12/31/2015,34.43
12/30/2015,34.9
12/29/2015,35.29
12/28/2015,34.96
12/24/2015,35.03
12/23/2015,35.12
12/22/2015,34.54
12/21/2015,34.33
12/18/2015,34.2
12/17/2015,34.87
12/16/2015,35.2
12/15/2015,34.57
12/14/2015,34.18
12/11/2015,34.24
12/10/2015,34.88
12/09/2015,34.98
12/08/2015,35.14
12/07/2015,35.7
12/04/2015,35.8
12/03/2015,35.38
12/02/2015,35.72
12/01/2015,36.22
11/30/2015,36.12
11/27/2015,36.09
11/25/2015,35.81
11/24/2015,35.58
11/23/2015,35.67
11/20/2015,35.89
11/19/2015,36.09
11/18/2015,35.98
11/17/2015,35.63
11/16/2015,35.51
11/13/2015,35.19
11/12/2015,35.56
11/11/2015,36.01
11/10/2015,35.91
11/09/2015,36.06
11/06/2015,36.54
11/05/2015,36.63
11/04/2015,36.53
11/03/2015,36.93
11/02/2015,37.05
10/30/2015,36.62
10/29/2015,36.57
10/28/2015,36.77
10/27/2015,36.57
10/26/2015,36.85
10/23/2015,36.96
10/22/2015,36.56
10/21/2015,36.08
10/20/2015,36.11
10/19/2015,36.24
10/16/2015,36.3
10/15/2015,36.24
10/14/2015,35.8
10/13/2015,35.65
10/12/2015,36.01
10/09/2015,36.1
10/08/2015,35.9
10/07/2015,35.72
10/06/2015,35.39
10/05/2015,35.1
10/02/2015,34.3
10/01/2015,33.74
09/30/2015,33.85
09/29/2015,33.32
09/28/2015,33.18
09/25/2015,33.77
09/24/2015,33.44
09/23/2015,33.59
09/22/2015,33.67
09/21/2015,34.77
09/18/2015,34.83
09/17/2015,36.24
09/16/2015,35.92
09/15/2015,35.47
09/14/2015,35.2
09/11/2015,35.53
09/10/2015,35.6
09/09/2015,35.27
09/08/2015,35.55
09/04/2015,34.54
09/03/2015,35.32
09/02/2015,35.34
09/01/2015,34.85
08/31/2015,35.77
08/28/2015,35.87
08/27/2015,36.21
08/26/2015,35.79
08/25/2015,35
08/24/2015,34.67
08/21/2015,35.66
08/20/2015,36.36
08/19/2015,37.31
08/18/2015,37.62
08/17/2015,37.96
08/14/2015,38.12
08/13/2015,38.22
08/12/2015,38.55
08/11/2015,38.96
08/10/2015,39.59
08/07/2015,39.03
08/06/2015,39.07
08/05/2015,38.99
08/04/2015,38.53
08/03/2015,38.76
07/31/2015,38.58
07/30/2015,38.3
07/29/2015,38.46
07/28/2015,38.43
07/27/2015,38.01
07/24/2015,38.38
07/23/2015,38.78
07/22/2015,38.8
07/21/2015,38.96
07/20/2015,39.03
07/17/2015,38.92
07/16/2015,39.09
07/15/2015,38.7
07/14/2015,38.83
07/13/2015,38.57
07/10/2015,38.63
07/09/2015,36.62
07/08/2015,35.77
07/07/2015,36.23
07/06/2015,36.14
07/02/2015,37.51
07/01/2015,37.66
06/30/2015,37.43
06/29/2015,37.67
06/26/2015,39.45
06/25/2015,39.29
06/24/2015,39.22
06/23/2015,39.55
06/22/2015,39.64
06/19/2015,38.17
06/18/2015,39.17
06/17/2015,38.46
06/16/2015,38.64
06/15/2015,38.72
06/12/2015,39.23
06/11/2015,39.79
06/10/2015,39.67
06/09/2015,38.57
06/08/2015,38.72
06/05/2015,38.8
06/04/2015,39.4
06/03/2015,39.99
06/02/2015,39.39
06/01/2015,38.99
05/29/2015,39.03
05/28/2015,39.77
05/27/2015,39.85
05/26/2015,39.23
05/22/2015,40.27
05/21/2015,40.71
05/20/2015,40.56
05/19/2015,40.44
05/18/2015,40.36
05/15/2015,40.6
05/14/2015,40.61
05/13/2015,39.76
05/12/2015,39.66
05/11/2015,39.82
05/08/2015,40.33
05/07/2015,39.4
05/06/2015,39.59
05/05/2015,39.06
05/04/2015,39.82
05/01/2015,39.99
04/30/2015,39.62
04/29/2015,39.52
04/28/2015,40.07
04/27/2015,40.08
04/24/2015,39.54
04/23/2015,39.36
04/22/2015,39.25
04/21/2015,39.16
04/20/2015,38.98
04/17/2015,38.85
04/16/2015,39.54
04/15/2015,39.68
04/14/2015,39.55
04/13/2015,39.4
04/10/2015,39.63
04/09/2015,39.53
04/08/2015,39.63
04/07/2015,39.74
04/06/2015,39.99
04/02/2015,39.57
04/01/2015,39.16
03/31/2015,38.82
03/30/2015,39.38
03/27/2015,39.24
03/26/2015,39.05
03/25/2015,39.39
03/24/2015,39.67
03/23/2015,39.47
03/20/2015,39.29
03/19/2015,38.19
03/18/2015,38.77
03/17/2015,38.16
03/16/2015,38.33
03/13/2015,37.67
03/12/2015,37.94
03/11/2015,37.65
03/10/2015,37.38
03/09/2015,38.34
03/06/2015,38.18
03/05/2015,38.99
03/04/2015,38.88
03/03/2015,38.96
03/02/2015,39.34
